# time, altitude, r1, r2, r3, r4
1623717992.078 0.000 0.000 0.000 0.000 0.000
1623717992.564 0.000 0.000 0.000 0.000 0.000
1623717992.737 0.000 0.000 0.000 0.000 0.000
1623717992.915 0.000 0.000 0.000 0.000 0.000
1623717993.099 0.000 0.000 0.000 0.000 0.000
1623717993.298 0.000 0.000 0.000 0.000 0.000
1623717993.526 0.000 0.000 0.000 0.000 0.000
1623717993.763 0.000 0.000 0.000 0.000 0.000
1623717993.933 0.000 0.000 0.000 0.000 0.000
1623717994.106 0.000 0.000 0.000 0.000 0.000
1623717994.283 0.000 0.000 0.000 0.000 0.000
1623717994.786 0.000 0.000 0.000 0.000 0.000
1623717994.985 0.000 0.000 0.000 0.000 0.000
1623717995.213 0.000 0.000 0.000 0.000 0.000
1623717995.451 0.000 0.000 0.000 0.000 0.000
1623717995.619 0.000 0.000 0.000 0.000 0.000
1623717995.792 0.000 0.000 0.000 0.000 0.000
1623717995.970 0.000 0.000 0.000 0.000 0.000
1623717996.153 0.000 0.000 0.000 0.000 0.000
1623717996.351 0.000 0.000 0.000 0.000 0.000
1623717996.577 0.000 0.000 0.000 0.000 0.000
1623717997.131 0.000 0.000 0.000 0.000 0.000
1623717997.298 0.000 0.000 0.000 0.000 0.000
1623717997.470 0.000 0.000 0.000 0.000 0.000
1623717997.646 0.000 0.000 0.000 0.000 0.000
1623717997.830 0.000 0.000 0.000 0.000 0.000
1623717998.027 0.000 0.000 0.000 0.000 0.000
1623717998.253 0.000 0.000 0.000 0.000 0.000
1623717998.490 0.000 0.000 0.000 0.000 0.000
1623717998.657 0.000 0.000 0.000 0.000 0.000
1623717998.828 0.000 0.000 0.000 0.000 0.000
1623717999.324 0.000 0.000 0.000 0.000 0.000
1623717999.507 0.000 0.000 0.000 0.000 0.000
1623717999.705 0.000 0.000 0.000 0.000 0.000
1623717999.931 0.000 0.000 0.000 0.000 0.000
1623718000.168 0.000 0.000 0.000 0.000 0.000
1623718000.335 0.000 0.000 0.000 0.000 0.000
1623718000.507 0.000 0.000 0.000 0.000 0.000
1623718000.683 0.000 0.000 0.000 0.000 0.000
1623718000.866 0.000 0.000 0.000 0.000 0.000
1623718001.064 0.000 0.000 0.000 0.000 0.000
1623718001.609 0.000 0.000 0.000 0.000 0.000
1623718001.846 0.000 0.000 0.000 0.000 0.000
1623718002.012 0.000 0.000 0.000 0.000 0.000
1623718002.184 0.000 0.000 0.000 0.000 0.000
1623718002.361 0.000 0.000 0.000 0.000 0.000
1623718002.544 0.000 0.000 0.000 0.000 0.000
1623718002.742 0.000 0.000 0.000 0.000 0.000
1623718002.968 0.000 0.000 0.000 0.000 0.000
1623718003.205 0.000 0.000 0.000 0.000 0.000
1623718003.372 0.000 0.000 0.000 0.000 0.000
1623718003.866 0.000 0.000 0.000 0.000 0.000
1623718004.044 0.000 0.000 0.000 0.000 0.000
1623718004.228 0.000 0.000 0.000 0.000 0.000
1623718004.426 0.000 0.000 0.000 0.000 0.000
1623718004.653 0.000 0.000 0.000 0.000 0.000
1623718004.890 0.000 0.000 0.000 0.000 0.000
1623718005.057 0.000 0.000 0.000 0.000 0.000
1623718005.229 0.000 0.000 0.000 0.000 0.000
1623718005.405 0.000 0.000 0.000 0.000 0.000
1623718005.589 0.000 0.000 0.000 0.000 0.000
1623718006.108 0.000 0.000 0.000 0.000 0.000
1623718006.335 0.000 0.000 0.000 0.000 0.000
1623718006.571 0.000 0.000 0.000 0.000 0.000
1623718006.738 0.000 0.000 0.000 0.000 0.000
1623718006.910 0.000 0.000 0.000 0.000 0.000
1623718007.087 0.000 0.000 0.000 0.000 0.000
1623718007.270 0.000 0.000 0.000 0.000 0.000
1623718007.468 0.000 0.000 0.000 0.000 0.000
1623718007.695 0.000 0.000 0.000 0.000 0.000
1623718007.931 0.000 0.000 0.000 0.000 0.000
1623718008.932 0.000 0.000 0.000 0.000 0.000
1623718009.106 0.000 0.000 0.000 0.000 0.000
1623718009.284 0.000 0.000 0.000 0.000 0.000
1623718009.468 0.000 0.000 0.000 0.000 0.000
1623718009.667 0.000 0.000 0.000 0.000 0.000
1623718009.895 0.000 0.000 0.000 0.000 0.000
1623718010.133 0.000 0.000 0.000 0.000 0.000
1623718010.301 0.000 0.000 0.000 0.000 0.000
1623718010.474 0.000 0.000 0.000 0.000 0.000
