# time, altitude, r1, r2, r3, r4
1623906149.456 0.000 0.000 0.000 0.000 0.000
1623906149.629 0.000 0.000 0.000 0.000 0.000
1623906150.120 0.000 0.000 0.000 0.000 0.000
1623906150.306 0.000 0.000 0.000 0.000 0.000
1623906150.504 0.000 0.000 0.000 0.000 0.000
1623906150.732 0.000 0.000 0.000 0.000 0.000
1623906150.969 0.000 0.000 0.000 0.000 0.000
1623906151.137 0.000 0.000 0.000 0.000 0.000
1623906151.310 0.000 0.000 0.000 0.000 0.000
1623906151.487 0.000 0.000 0.000 0.000 0.000
1623906151.671 0.000 0.000 0.000 0.000 0.000
1623906151.870 0.000 0.000 0.000 0.000 0.000
1623906152.413 0.000 0.000 0.000 0.000 0.000
1623906152.651 0.000 0.000 0.000 0.000 0.000
1623906152.819 0.000 0.000 0.000 0.000 0.000
1623906152.991 0.000 0.000 0.000 0.000 0.000
1623906153.168 0.000 0.000 0.000 0.000 0.000
1623906153.353 0.000 0.000 0.000 0.000 0.000
1623906153.551 0.000 0.000 0.000 0.000 0.000
1623906153.778 0.000 0.000 0.000 0.000 0.000
1623906154.015 0.000 0.000 0.000 0.000 0.000
1623906154.183 0.000 0.000 0.000 0.000 0.000
1623906154.672 0.000 0.000 0.000 0.000 0.000
1623906154.849 0.000 0.000 0.000 0.000 0.000
1623906155.033 0.000 0.000 0.000 0.000 0.000
1623906155.231 0.000 0.000 0.000 0.000 0.000
1623906155.460 0.000 0.000 0.000 0.000 0.000
1623906155.698 0.000 0.000 0.000 0.000 0.000
1623906155.865 0.000 0.000 0.000 0.000 0.000
1623906156.038 0.000 0.000 0.000 0.000 0.000
1623906156.215 0.000 0.000 0.000 0.000 0.000
1623906156.400 0.000 0.000 0.000 0.000 0.000
1623906156.916 0.000 0.000 0.000 0.000 0.000
1623906157.143 0.000 0.000 0.000 0.000 0.000
1623906157.380 0.000 0.000 0.000 0.000 0.000
1623906157.548 0.000 0.000 0.000 0.000 0.000
1623906157.721 0.000 0.000 0.000 0.000 0.000
1623906157.898 0.000 0.000 0.000 0.000 0.000
1623906158.082 0.000 0.000 0.000 0.000 0.000
1623906158.281 0.000 0.000 0.000 0.000 0.000
1623906158.508 0.000 0.000 0.000 0.000 0.000
1623906158.746 0.000 0.000 0.000 0.000 0.000
